class,uid,assigned_type,assigned_key,call_offset,UID,ScriptName,BaseColour,Name,Driver,DefaultLocked,Custom,Package,Cost,World,Rookie,Season,InSeasonPass,SteamID
LIVERIE_c,7122,,7122,0x13612,7122,MATTKENSETH,"BaseColour_c(6, 54, 163)",S_SCHEME_DAYTONA,"DRIVER_c(1114, S_DRIVER_M_KENSETH, None, False, S_HT_CAMBRIGDGE, 129237770, True, mattkenseth, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, None, False, 10, 31, 168000, 128385558, [], 47.816879, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, S_TB_DAYTONA, 15.0, 22.0, False, 54.135, 51.781, 49.428, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 49.149963, 52.916748, 54.916748, 12.0, 27.0, 56.883789, 55.383667, 52.383545, 48.800073, 0.97, Daytona)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7124,,7124,0x13657,7124,PAULMENARD,"BaseColour_c(185, 248, 99)",S_SCHEME_RICHMOND,"DRIVER_c(1123, S_DRIVER_P_MENARD, None, False, S_HT_EAU_CLAIRE, 129763349, True, RCR27PMenard, 131793153, False, False)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(1635, 1636, S_WORLD_RICHMOND, 14.0, 0.75, None, S_WORLD_LOC_RICHMOND, None, None, False, 25, 44, 97912, 127992851, [], 21.556, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_M_KENSETH, S_HDRIVER_D_JARRET, False, S_TB_RICHMOND, 18.0, 23.0, False, 24.434, 23.372, 22.309, 130.334, 109.047, 76, False, None, S_HDRIVER_R_PETTY, [], 22.645, 23.232, 24.487, 16.0, 30.0, 25.984, 24.889, 23.976, 22.952, 0.98, Richmond)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7125,,7125,0x1369C,7125,ROBBIEGORDON,"BaseColour_c(255, 103, 0)",S_SCHEME_AUTOCLUB,"DRIVER_c(1106, S_DRIVER_R_GORDON, None, False, S_HT_CORNELIUS, 129040642, True, RobbyGordon, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(1186, 1187, S_WORLD_FONTANA, 14.0, 2.0, None, S_WORLD_LOC_FONTANA, None, None, False, 5, 35, 92000, 130876949, [], 39.157, None, S_DRIVER_J_JOHNSON, S_DRIVER_J_JOHNSON, S_DRIVER_K_BUSCH_02, S_DRIVER_T_STEWART, False, S_TB_AUTOCLUB, 15.0, 26.0, False, 45.063, 43.104, 41.144, 188.245, 160.166, 60, False, None, S_DRIVER_J_JOHNSON, [], 40.735, 42.855, 43.837, 19.0, 33.0, 46.816, 45.521, 44.523, 42.655, 0.97, Auto Club)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7126,,7126,0x136E1,7126,RYANNEWMANTHIRD,"BaseColour_c(0, 0, 0)",S_SCHEME_MARTINSVILLE,"DRIVER_c(1127, S_DRIVER_R_NEWMAN, None, False, S_HT_SOUTH_BEND, 129567752, True, RyanNewman39, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(1669, 1670, S_WORLD_MARTINSVILLE, 12.0, 0.526, None, S_WORLD_LOC_MARTINSVILLE, None, None, False, 19, 39, 61000, 127665924, [], 19.875, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_J_JOHNSON, S_DRIVER_J_GORDON, False, S_TB_MARTINSVILLE, 11.0, 23.0, False, 22.616, 21.633, 20.649, 98.4, 82.223, 71, False, None, S_HDRIVER_R_PETTY, [], 20.785, 21.634, 22.634, 10.0, 29.0, 24.056, 22.856, 21.876, 20.954, 0.98, Martinsville)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7127,,7127,0x13726,7127,RYANNEWMANSECOND,"BaseColour_c(0, 0, 0)",S_SCHEME_BRISTOL,"DRIVER_c(1127, S_DRIVER_R_NEWMAN, None, False, S_HT_SOUTH_BEND, 129567752, True, RyanNewman39, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(1858, 1859, S_WORLD_BRISTOL, 30.0, 0.533, None, S_WORLD_LOC_BRISTOL, None, None, False, 4, 27, 160000, 128517918, [], 15.678, None, S_HDRIVER_D_WALTRIP, S_HDRIVER_PETTYWALTRIP, S_DRIVER_K_BUSCH_02, S_HDRIVER_C_GLOTZBACH, False, S_TB_BRISTOL, 22.0, 26.0, True, 17.871, 17.094, 16.317, 129.535, 101.074, 59, False, None, S_HDRIVER_R_PETTY, [], 16.542, 17.286, 18.134, 19.0, 22.0, 19.345, 18.523, 17.624, 16.765, 0.98, Bristol Night)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7128,,7128,0x1376B,7128,RYANNEWMAN,"BaseColour_c(0, 0, 0)",S_SCHEME_TEXAS,"DRIVER_c(1127, S_DRIVER_R_NEWMAN, None, False, S_HT_SOUTH_BEND, 129567752, True, RyanNewman39, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(2438, 2439, S_WORLD_TEXAS, 24.0, 1.5, None, S_WORLD_LOC_TEXAS, None, None, False, 27, 46, 138100, 130876421, [], 28.878, None, S_DRIVER_C_EDWARDS, S_DRIVER_M_KENSETH, S_DRIVER_K_BUSCH_02, S_DRIVER_G_BIFFLE, False, S_TB_TEXAS, 19.0, 27.0, False, 32.458, 31.046, 29.635, 196.299, 160.577, 78, False, None, S_TH_KENSETH_JOHNSON, [], 29.946, 31.487, 32.645, 15.0, 32.0, 34.485, 32.976, 31.846, 30.656, 0.976, Texas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7131,,7131,0x137B0,7131,TRAVISKVAPIL,"BaseColour_c(255, 255, 6)",S_SCHEME_AUTOCLUB,"DRIVER_c(2847, S_DRIVER_T_KVAPIL, None, False, S_HT_JANESVILLE, 129499905, True, TravisKvapil, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(1186, 1187, S_WORLD_FONTANA, 14.0, 2.0, None, S_WORLD_LOC_FONTANA, None, None, False, 5, 35, 92000, 130876949, [], 39.157, None, S_DRIVER_J_JOHNSON, S_DRIVER_J_JOHNSON, S_DRIVER_K_BUSCH_02, S_DRIVER_T_STEWART, False, S_TB_AUTOCLUB, 15.0, 26.0, False, 45.063, 43.104, 41.144, 188.245, 160.166, 60, False, None, S_DRIVER_J_JOHNSON, [], 40.735, 42.855, 43.837, 19.0, 33.0, 46.816, 45.521, 44.523, 42.655, 0.97, Auto Club)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7132,,7132,0x137F5,7132,TREVORBAYNE,"BaseColour_c(10, 10, 10)",S_SCHEME_DAYTONA,"DRIVER_c(5766, S_DRIVER_T_BAYNE, None, False, S_HT_KNOXVILLE, 130482707, True, tbayne21, 131793153, False, False)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, None, False, 10, 31, 168000, 128385558, [], 47.816879, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, S_TB_DAYTONA, 15.0, 22.0, False, 54.135, 51.781, 49.428, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 49.149963, 52.916748, 54.916748, 12.0, 27.0, 56.883789, 55.383667, 52.383545, 48.800073, 0.97, Daytona)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7133,,7133,0x1383A,7133,TONYSTEWART,"BaseColour_c(255, 13, 0)",S_SCHEME_DAYTONA,"DRIVER_c(1136, S_DRIVER_T_STEWART, None, False, S_HT_COLUMBUS, 129172756, True, tonystewart, 131793153, True, True)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, None, False, 10, 31, 168000, 128385558, [], 47.816879, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, S_TB_DAYTONA, 15.0, 22.0, False, 54.135, 51.781, 49.428, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 49.149963, 52.916748, 54.916748, 12.0, 27.0, 56.883789, 55.383667, 52.383545, 48.800073, 0.97, Daytona)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7134,,7134,0x1387F,7134,TONYSTEWARTSECOND,"BaseColour_c(255, 13, 0)",S_SCHEME_VEGAS,"DRIVER_c(1136, S_DRIVER_T_STEWART, None, False, S_HT_COLUMBUS, 129172756, True, tonystewart, 131793153, True, True)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(2776, 2777, S_WORLD_LAS_VEGAS, 20.0, 1.5, None, S_WORLD_LOC_LAS_VEGAS, None, None, False, 18, 37, 142000, 130812675, [], 29.924, None, S_DRIVER_J_JOHNSON, S_TH_GORDON_MARTIN, S_DRIVER_K_KAHNE, S_DRIVER_M_MARTIN, False, S_TB_VEGAS, 12.0, 30.0, True, 32.906, 31.475, 30.045, 190.456, 146.554, 69, False, None, S_DRIVER_M_MARTIN, [], 30.945, 31.876, 32.987, 10.0, 35.0, 35.397, 34.123, 32.676, 31.676, 0.97, Las Vegas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7135,,7135,0x138C4,7135,CLINTBOWYER,"BaseColour_c(255, 22, 0)",S_SCHEME_DAYTONA,"DRIVER_c(1092, S_DRIVER_C_BOWYER, None, False, S_HT_EMPORIA, 129697054, True, ClintBowyer, 131727617, True, False)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, None, False, 10, 31, 168000, 128385558, [], 47.816879, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, S_TB_DAYTONA, 15.0, 22.0, False, 54.135, 51.781, 49.428, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 49.149963, 52.916748, 54.916748, 12.0, 27.0, 56.883789, 55.383667, 52.383545, 48.800073, 0.97, Daytona)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7136,,7136,0x13909,7136,JIMMYJOHNSON,"BaseColour_c(0, 45, 158)",S_SCHEME_DAYTONA,"DRIVER_c(1111, S_DRIVER_J_JOHNSON, None, False, S_HT_EL_CAJON, 129435921, True, JimmieJohnson, 131793153, True, True)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, None, False, 10, 31, 168000, 128385558, [], 47.816879, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, S_TB_DAYTONA, 15.0, 22.0, False, 54.135, 51.781, 49.428, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 49.149963, 52.916748, 54.916748, 12.0, 27.0, 56.883789, 55.383667, 52.383545, 48.800073, 0.97, Daytona)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7137,,7137,0x1394E,7137,JIMMYJOHNSONKBLT,"BaseColour_c(0, 45, 158)",S_SCHEME_VEGAS,"DRIVER_c(1111, S_DRIVER_J_JOHNSON, None, False, S_HT_EL_CAJON, 129435921, True, JimmieJohnson, 131793153, True, True)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(2776, 2777, S_WORLD_LAS_VEGAS, 20.0, 1.5, None, S_WORLD_LOC_LAS_VEGAS, None, None, False, 18, 37, 142000, 130812675, [], 29.924, None, S_DRIVER_J_JOHNSON, S_TH_GORDON_MARTIN, S_DRIVER_K_KAHNE, S_DRIVER_M_MARTIN, False, S_TB_VEGAS, 12.0, 30.0, True, 32.906, 31.475, 30.045, 190.456, 146.554, 69, False, None, S_DRIVER_M_MARTIN, [], 30.945, 31.876, 32.987, 10.0, 35.0, 35.397, 34.123, 32.676, 31.676, 0.97, Las Vegas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7138,,7138,0x13993,7138,DAVIDRAGAN,"BaseColour_c(70, 35, 35)",S_SCHEME_SHOOTOUT,"DRIVER_c(1129, S_DRIVER_D_RAGAN, None, False, S_HT_UNADILLA, 130092056, True, DavidRagan, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),0,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7139,,7139,0x139D8,7139,DALEJRGREEN,"BaseColour_c(0, 104, 87)",S_SCHEME_KANSAS,"DRIVER_c(1100, S_DRIVER_D_EARNHARDT_JR, None, False, S_HT_KANNAPOLIS, 129370634, True, , 129106177, True, True)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(2522, 2523, S_WORLD_KANSAS_CITY, 15.0, 1.5, None, S_WORLD_LOC_KANSAS_CITY, None, None, False, 16, 36, 74000, 131139870, [], 31.278, None, S_TH_BIFFLE_JOHNSON, S_DRIVER_J_GORDON, S_DRIVER_M_KENSETH, S_DRIVER_D_HAMLIN, False, S_TB_KANSAS, 17.0, 32.0, False, 35.558, 34.012, 32.466, 180.864, 144.122, 68, False, None, S_DRIVER_J_JOHNSON, [], 32.178, 33.787, 35.289, 19.0, 27.0, 37.824, 35.967, 34.524, 33.624, 0.97, Kansas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7140,,7140,0x13A1D,7140,DALEJRBLUE,"BaseColour_c(0, 33, 87)",S_SCHEME_PHOENIX,"DRIVER_c(1100, S_DRIVER_D_EARNHARDT_JR, None, False, S_HT_KANNAPOLIS, 129370634, True, , 129106177, True, True)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(1657, 1658, S_WORLD_PHOENIX, 11.0, 1.0, None, S_WORLD_LOC_PHOENIX, None, None, False, 22, 42, 67000, 130288390, [], 27.734, None, S_DRIVER_J_JOHNSON, S_DRIVER_J_JOHNSON, S_DRIVER_K_BUSCH_02, S_DRIVER_T_STEWART, False, S_TB_PHOENIX, 19.0, 35.0, False, 30.354, 29.035, 27.715, 138.766, 118.132, 74, False, None, S_DRIVER_M_MARTIN, [], 28.978, 30.334, 31.575, 23.0, 27.0, 33.589, 32.275, 30.956, 29.675, 0.97, Phoenix)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7144,,7144,0x13A62,7144,BOBBYLABONTESECOND,"BaseColour_c(217, 0, 0)",S_SCHEME_MARTINSVILLE,"DRIVER_c(1116, S_DRIVER_B_LABONTE, None, False, S_HT_C_CHRISTI, 128713992, True, Bobby_Labonte, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(1669, 1670, S_WORLD_MARTINSVILLE, 12.0, 0.526, None, S_WORLD_LOC_MARTINSVILLE, None, None, False, 19, 39, 61000, 127665924, [], 19.875, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_J_JOHNSON, S_DRIVER_J_GORDON, False, S_TB_MARTINSVILLE, 11.0, 23.0, False, 22.616, 21.633, 20.649, 98.4, 82.223, 71, False, None, S_HDRIVER_R_PETTY, [], 20.785, 21.634, 22.634, 10.0, 29.0, 24.056, 22.856, 21.876, 20.954, 0.98, Martinsville)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7151,,7151,0x13AA7,7151,RICKYSTENHOUSE,"BaseColour_c(0, 0, 180)",S_SCHEME_DAYTONA,"DRIVER_c(7175, S_DRIVER_R_STENHOUSE_JR, None, False, S_STATE_MISSISSIPPI, 130222594, True, stenhousejr, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, None, False, 10, 31, 168000, 128385558, [], 47.816879, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, S_TB_DAYTONA, 15.0, 22.0, False, 54.135, 51.781, 49.428, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 49.149963, 52.916748, 54.916748, 12.0, 27.0, 56.883789, 55.383667, 52.383545, 48.800073, 0.97, Daytona)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,7152,,7152,0x13AEC,7152,JOSHWISE,"BaseColour_c(0, 0, 180)",S_SCHEME_AUTOCLUB,"DRIVER_c(7174, S_DRIVER_J_WISE, None, False, S_STATE_CALIFORNIA, 129958407, True, Josh_Wise, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(1186, 1187, S_WORLD_FONTANA, 14.0, 2.0, None, S_WORLD_LOC_FONTANA, None, None, False, 5, 35, 92000, 130876949, [], 39.157, None, S_DRIVER_J_JOHNSON, S_DRIVER_J_JOHNSON, S_DRIVER_K_BUSCH_02, S_DRIVER_T_STEWART, False, S_TB_AUTOCLUB, 15.0, 26.0, False, 45.063, 43.104, 41.144, 188.245, 160.166, 60, False, None, S_DRIVER_J_JOHNSON, [], 40.735, 42.855, 43.837, 19.0, 33.0, 46.816, 45.521, 44.523, 42.655, 0.97, Auto Club)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,11447,,11447,0x13B31,11447,12_REGANSMITH,"BaseColour_c(0, 0, 180)",S_SCHEME_DAYTONA,"DRIVER_c(1134, S_DRIVER_R_SMITH, None, False, S_HT_CATO, 129960215, True, Regan_Smith_, 131793153, False, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,11448,,11448,0x13B76,11448,12_CASEYMEARS,"BaseColour_c(0, 0, 180)",S_SCHEME_DAYTONA,"DRIVER_c(1124, S_DRIVER_C_MEARS, None, False, S_HT_BAKERSFIELD, 129630988, True, CaseyMears13, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,11449,,11449,0x13BBB,11449,12_SCOTTSPEED,"BaseColour_c(0, 0, 180)",S_SCHEME_TEXAS,"DRIVER_c(1415, S_DRIVER_S_SPEED, None, False, S_HT_MANTECA, 129958168, True, scottspeed, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(2438, 2439, S_WORLD_TEXAS, 24.0, 1.5, None, S_WORLD_LOC_TEXAS, None, None, False, 27, 46, 138100, 130876421, [], 28.878, None, S_DRIVER_C_EDWARDS, S_DRIVER_M_KENSETH, S_DRIVER_K_BUSCH_02, S_DRIVER_G_BIFFLE, False, S_TB_TEXAS, 19.0, 27.0, False, 32.458, 31.046, 29.635, 196.299, 160.577, 78, False, None, S_TH_KENSETH_JOHNSON, [], 29.946, 31.487, 32.645, 15.0, 32.0, 34.485, 32.976, 31.846, 30.656, 0.976, Texas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,11450,,11450,0x13C00,11450,12_JOENEMECHEK,"BaseColour_c(0, 0, 180)",S_SCHEME_BRISTOL,"DRIVER_c(1126, S_DRIVER_J_NEMECHEK, None, False, S_HT_LAKELAND, 128649498, True, FrontRowJoe87, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,11451,,11451,0x13C45,11451,12_MICHAELMCDOWELL,"BaseColour_c(0, 0, 180)",S_SCHEME_DAYTONA,"DRIVER_c(1400, S_DRIVER_M_MCDOWELL, None, False, S_HT_GLENDALE, 130026517, True, Mc_Driver, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,11452,,11452,0x13C8A,11452,12_JJYELEY,"BaseColour_c(0, 0, 180)",S_LIV_PRIMARY,"DRIVER_c(1142, S_DRIVER_JJ_YELEY, None, False, S_HT_PHOENIX, 131072257, True, , 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,11453,,11453,0x13CCF,11453,12_DAVEBLANEY,"BaseColour_c(0, 0, 180)",S_SCHEME_BRISTOL,"DRIVER_c(1091, S_DRIVER_D_BLANEY, None, False, S_HT_HARTFORD, 128584216, True, BuckeyeBullet10, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1858, 1859, S_WORLD_BRISTOL, 30.0, 0.533, None, S_WORLD_LOC_BRISTOL, None, None, False, 4, 27, 160000, 128517918, [], 15.678, None, S_HDRIVER_D_WALTRIP, S_HDRIVER_PETTYWALTRIP, S_DRIVER_K_BUSCH_02, S_HDRIVER_C_GLOTZBACH, False, S_TB_BRISTOL, 22.0, 26.0, True, 17.871, 17.094, 16.317, 129.535, 101.074, 59, False, None, S_HDRIVER_R_PETTY, [], 16.542, 17.286, 18.134, 19.0, 22.0, 19.345, 18.523, 17.624, 16.765, 0.98, Bristol Night)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,11454,,11454,0x13D14,11454,12_LANDONCASSILL,"BaseColour_c(0, 0, 180)",S_SCHEME_DAYTONA,"DRIVER_c(9666, S_DRIVER_L_CASSILL, None, False, S_WORLD_LOC_IOWA, 130352903, True, landoncassill, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, None, False, 10, 31, 168000, 128385558, [], 47.816879, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, S_TB_DAYTONA, 15.0, 22.0, False, 54.135, 51.781, 49.428, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 49.149963, 52.916748, 54.916748, 12.0, 27.0, 56.883789, 55.383667, 52.383545, 48.800073, 0.97, Daytona)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,12484,,12484,0x13D59,12484,JOEYLOGANOSECOND,"BaseColour_c(0, 0, 180)",S_SCHEME_VEGAS,"DRIVER_c(1117, S_DRIVER_J_LOGANO, None, False, S_HT_MIDDLETOWN, 130417944, True, joeylogano, 129106177, True, False)",False,False,DLCPACKAGE_c(7581),0,"WORLDSCRIPT_c(2776, 2777, S_WORLD_LAS_VEGAS, 20.0, 1.5, None, S_WORLD_LOC_LAS_VEGAS, None, None, False, 18, 37, 142000, 130812675, [], 29.924, None, S_DRIVER_J_JOHNSON, S_TH_GORDON_MARTIN, S_DRIVER_K_KAHNE, S_DRIVER_M_MARTIN, False, S_TB_VEGAS, 12.0, 30.0, True, 32.906, 31.475, 30.045, 190.456, 146.554, 69, False, None, S_DRIVER_M_MARTIN, [], 30.945, 31.876, 32.987, 10.0, 35.0, 35.397, 34.123, 32.676, 31.676, 0.97, Las Vegas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,12571,,12571,0x13D9E,12571,KYLEBUSCHSECOND,"BaseColour_c(0, 0, 180)",S_SCHEME_AUTOCLUB,"DRIVER_c(1096, S_DRIVER_K_BUSCH_02, None, False, S_HT_LAS_VEGAS, 130090242, True, kylebusch, 131793153, True, True)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1186, 1187, S_WORLD_FONTANA, 14.0, 2.0, None, S_WORLD_LOC_FONTANA, None, None, False, 5, 35, 92000, 130876949, [], 39.157, None, S_DRIVER_J_JOHNSON, S_DRIVER_J_JOHNSON, S_DRIVER_K_BUSCH_02, S_DRIVER_T_STEWART, False, S_TB_AUTOCLUB, 15.0, 26.0, False, 45.063, 43.104, 41.144, 188.245, 160.166, 60, False, None, S_DRIVER_J_JOHNSON, [], 40.735, 42.855, 43.837, 19.0, 33.0, 46.816, 45.521, 44.523, 42.655, 0.97, Auto Club)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
